id_codedep_codecommune;Code_departement;Nom_commune;PMUN
19154;19;Orgnac-sur-Vézère;318
19155;19;Orliac-de-Bar;264
19156;19;Palazinges;161
19157;19;Palisse;222
19158;19;Pandrignes;167
19159;19;Péret-Bel-Air;89
19160;19;Pérols-sur-Vézère;192
19161;19;Perpezac-le-Blanc;464
19162;19;Perpezac-le-Noir;1219
19163;19;Le Pescher;292
19164;19;Peyrelevade;830
19165;19;Peyrissac;122
19166;19;Pierrefitte;93
19167;19;Confolent-Port-Dieu;43
19168;19;Pradines;84
19169;19;Puy-d'Arnac;290
19170;19;Queyssac-les-Vignes;210
19171;19;Reygade;188
19172;19;Rilhac-Treignac;113
19173;19;Rilhac-Xaintrie;305
19174;19;La Roche-Canillac;131
19175;19;Roche-le-Peyroux;94
19176;19;Rosiers-d'Egletons;1086
19177;19;Rosiers-de-Juillac;176
19178;19;Sadroc;966
19179;19;Saillac;200
19180;19;Saint-Angel;761
19181;19;Saint-Augustin;1381
19182;19;Saint-Aulaire;763
19183;19;Saint-Bazile-de-la-Roche;#N/A
19184;19;Saint-Bazile-de-Meyssac;128
19185;19;Saint-Bonnet-Avalouze;#N/A
19186;19;Saint-Bonnet-Elvert;213
19187;19;Saint-Bonnet-la-Rivière;402
19188;19;Saint-Bonnet-l'Enfantier;413
19189;19;Saint-Bonnet-les-Tours-de-Merle;43
19190;19;Saint-Bonnet-près-Bort;190
19191;19;Saint-Cernin-de-Larche;646
19192;19;Saint-Chamant;242
19193;19;Saint-Cirgues-la-Loutre;174
19194;19;Saint-Clément;48
19195;19;Saint-Cyprien;379
19196;19;Saint-Cyr-la-Roche;481
19197;19;Saint-Dézery;#N/A
19198;19;Saint-Eloy-les-Tuileries;104
19199;19;Saint-Etienne-aux-Clos;240
19200;19;Saint-Etienne-la-Geneste;89
19201;19;Saint-Exupéry-les-Roches;594
19202;19;Sainte-Féréole;2007
19203;19;Sainte-Fortunade;1779
19204;19;Saint-Fréjoux;274
19205;19;Saint-Geniez-ô-Merle;88
19206;19;Saint-Germain-Lavolps;88
19207;19;Saint-Germain-les-Vergnes;1129
19208;19;Saint-Hilaire-Foissac;185
19209;19;Saint-Hilaire-les-Courbes;165
19210;19;Saint-Hilaire-Luc;66
19211;19;Saint-Hilaire-Peyroux;1004
19212;19;Saint-Hilaire-Taurieux;104
19213;19;Saint-Jal;624
19214;19;Saint-Julien-aux-Bois;452
19215;19;Saint-Julien-le-Pèlerin;122
19216;19;Saint-Julien-le-Vendômois;247
19217;19;Saint-Julien-Maumont;154
19218;19;Saint-Julien-près-Bort;#N/A
19219;19;Sainte-Marie-Lapanouze;55
19220;19;Saint-Martial-de-Gimel;481
19221;19;Saint-Martial-Entraygues;87
19222;19;Saint-Martin-la-Méanne;340
19223;19;Saint-Martin-Sepert;268
19224;19;Saint-Mathurin-Léobazel;#N/A
19225;19;Saint-Merd-de-Lapleau;171
19226;19;Saint-Merd-les-Oussines;129
19227;19;Saint-Mexant;1319
19228;19;Saint-Pantaléon-de-Lapleau;67
19229;19;Saint-Pantaléon-de-Larche;4751
19230;19;Saint-Pardoux-Corbier;399
19231;19;Saint-Pardoux-la-Croisille;177
19232;19;Saint-Pardoux-le-Neuf;77
19233;19;Saint-Pardoux-le-Vieux;295
19234;19;Saint-Pardoux-l'Ortigier;480
19235;19;Saint-Paul;234
19236;19;Saint-Priest-de-Gimel;482
19237;19;Saint-Privat;1688
19238;19;Saint-Rémy;985
19239;19;Saint-Robert;295
19240;19;Saint-Salvadour;290
19241;19;Saint-Setiers;285
19242;19;Saint-Solve;458
19243;19;Saint-Sornin-Lavolps;851
19244;19;Saint-Sulpice-les-Bois;85
19245;19;Saint-Sylvain;1428
19246;19;Saint-Viance;1877
19247;19;Saint-Victour;194
19248;19;Saint-Ybard;701
19249;19;Saint-Yrieix-le-Déjalat;342
19250;19;Salon-la-Tour;670
19251;19;Sarran;275
19252;19;Sarroux - Saint Julien;845
19253;19;Segonzac;2074
19254;19;Ségur-le-Château;193
19255;19;Seilhac;1778
19256;19;Sérandon;346
19257;19;Sérilhac;272
19258;19;Servières-le-Château;608
19259;19;Sexcles;234
19260;19;Sioniac;217
19261;19;Sornac;746
19262;19;Soudaine-Lavinadière;155
19263;19;Soudeilles;294
19264;19;Soursac;506
19265;19;Tarnac;344
19266;19;Thalamy;98
19267;19;La Tourette;606
19268;19;Toy-Viam;38
19269;19;Treignac;1297
19270;19;Troche;551
19271;19;Tudeils;241
19272;19;Tulle;14812
19273;19;Turenne;811
19274;19;Ussac;4215
19275;19;Ussel;473
19276;19;Uzerche;2794
19277;19;Valiergues;143
19278;19;Varetz;2457
19279;19;Vars-sur-Roseix;387
19280;19;Végennes;180
19281;19;Veix;72
19282;19;Venarsal;#N/A
19283;19;Veyrières;119
19284;19;Viam;87
19285;19;Vigeois;1255
19286;19;Vignols;535
19287;19;Vitrac-sur-Montane;270
19288;19;Voutezac;1242
19289;19;Yssandon;668
21001;21;Agencourt;462
21002;21;Agey;266
21003;21;Ahuy;1464
21004;21;Aignay-le-Duc;269
21005;21;Aiserey;1470
21006;21;Aisey-sur-Seine;172
21007;21;Aisy-sous-Thil;226
21008;21;Alise-Sainte-Reine;572
21009;21;Allerey;175
21010;21;Aloxe-Corton;136
21011;21;Ampilly-les-Bordes;82
21012;21;Ampilly-le-Sec;344
21013;21;Ancey;450
21014;21;Antheuil;62
21015;21;Antigny-la-Ville;92
21016;21;Arceau;966
21017;21;Arcenant;507
21018;21;Arcey;54
21019;21;Arçon;900
21020;21;Arconcey;224
21021;21;Arc-sur-Tille;2629
21022;21;Argilly;536
21023;21;Arnay-le-Duc;1384
21024;21;Arnay-sous-Vitteaux;111
21025;21;Arrans;67
21026;21;Asnières-en-Montagne;189
21027;21;Asnières-lès-Dijon;1312
21028;21;Athée;781
21029;21;Athie;76
21030;21;Aubaine;88
21031;21;Aubigny-en-Plaine;529
21032;21;Aubigny-la-Ronce;167
21033;21;Aubigny-lès-Sombernon;151
21034;21;Autricourt;131
21035;21;Auvillars-sur-Saône;331
21036;21;Auxant;78
21037;21;Auxey-Duresses;297
21038;21;Auxonne;7614
21039;21;Avelanges;37
21040;21;Avosnes;95
21041;21;Avot;184
21042;21;Bagnot;161
21043;21;Baigneux-les-Juifs;223
21044;21;Balot;99
21045;21;Barbirey-sur-Ouche;211
21046;21;Bard-le-Régulier;70
21047;21;Bard-lès-Epoisses;69
21048;21;Barges;651
21049;21;Barjon;42
21050;21;Baubigny;207
21051;21;Baulme-la-Roche;85
21052;21;Beaulieu;516
21053;21;Beaumont-sur-Vingeanne;202
21054;21;Beaune;20551
21055;21;Beaunotte;15
21056;21;Beire-le-Châtel;875
21057;21;Beire-le-Fort;352
21058;21;Belan-sur-Ource;248
21059;21;Bellefond;885
21060;21;Belleneuve;1618
21061;21;Bellenod-sur-Seine;67
21062;21;Bellenot-sous-Pouilly;220
21063;21;Beneuvre;90
21064;21;Benoisey;112
21065;21;Bessey-en-Chaume;127
21066;21;Bessey-la-Cour;53
21067;21;Bessey-lès-Cîteaux;689
21068;21;Beurey-Bauguay;104
21069;21;Beurizot;121
21070;21;Bévy;139
21071;21;Bèze;701
21072;21;Bézouotte;193
21073;21;Bierre-lès-Semur;#N/A
21074;21;Billey;255
21075;21;Billy-lès-Chanceaux;68
21076;21;Binges;827
21077;21;Bissey-la-Côte;127
21078;21;Bissey-la-Pierre;76
21079;21;Blagny-sur-Vingeanne;130
21080;21;Blaisy-Bas;647
21081;21;Blaisy-Haut;128
21082;21;Blancey;64
21083;21;Blanot;124
21084;21;Source-Seine;63
21085;21;Bligny-le-Sec;140
21086;21;Bligny-lès-Beaune;1239
21087;21;Bligny-sur-Ouche;811
21088;21;Boncourt-le-Bois;281
21089;21;Bonnencontre;437
21090;21;Boudreville;61
21091;21;Bouhey;44
21092;21;Bouilland;222
21093;21;Bouix;152
21094;21;Bourberain;411
21095;21;Bousselange;47
21096;21;Boussenois;107
21097;21;Boussey;38
21098;21;Boux-sous-Salmaise;125
21099;21;Bouze-lès-Beaune;311
21100;21;Brain;34
21101;21;Braux;127
21102;21;Brazey-en-Morvan;142
21103;21;Brazey-en-Plaine;2357
21104;21;Brémur-et-Vaurois;44
21105;21;Bressey-sur-Tille;1127
21106;21;Bretenière;929
21107;21;Bretigny;904
21108;21;Brianny;114
21109;21;Brion-sur-Ource;223
21110;21;Brochon;652
21111;21;Brognon;146
21112;21;Broin;415
21113;21;Broindon;198
21114;21;Buffon;159
21115;21;Buncey;369
21116;21;Bure-les-Templiers;134
21117;21;Busseaut;48
21118;21;Busserotte-et-Montenaille;21
21119;21;Bussières;43
21120;21;La Bussière-sur-Ouche;160
21121;21;Bussy-la-Pesle;78
21122;21;Bussy-le-Grand;315
21123;21;Buxerolles;32
21124;21;Censerey;175
21125;21;Cérilly;1305
21126;21;Cessey-sur-Tille;617
21127;21;Chaignay;524
21128;21;Chailly-sur-Armançon;242
21129;21;Chambain;22
21130;21;Chambeire;392
21131;21;Chamblanc;464
21132;21;ChambÅ“uf;392
21133;21;Chambolle-Musigny;293
21134;21;Chamesson;242
21135;21;Champagne-sur-Vingeanne;311
21136;21;Champagny;26
21137;21;Champ-d'Oiseau;99
21138;21;Champdôtre;597
21139;21;Champeau-en-Morvan;224
21140;21;Champignolles;75
21141;21;Champrenault;35
21142;21;Chanceaux;213
21143;21;Channay;63
21144;21;Charencey;37
21145;21;Charigny;37
21146;21;Charmes;1654
21147;21;Charny;35
21148;21;Charrey-sur-Saône;346
21149;21;Charrey-sur-Seine;140
21150;21;Chassagne-Montrachet;300
21151;21;Chassey;87
21152;21;Châteauneuf;79
21153;21;Châtellenot;155
21154;21;Châtillon-sur-Seine;5347
21155;21;Chaudenay-la-Ville;41
21156;21;Chaudenay-le-Château;49
21157;21;Chaugey;16
21158;21;Chaume-et-Courchamp;179
21159;21;La Chaume;99
21160;21;Chaume-lès-Baigneux;99
21161;21;Chaumont-le-Bois;79
21162;21;Chaux;483
21163;21;Chazeuil;192
21164;21;Chazilly;143
21165;21;Chemin-d'Aisey;74
21166;21;Chenôve;14025
21167;21;Cheuge;123
21168;21;Chevannay;40
21169;21;Chevannes;161
21170;21;Chevigny-en-Valière;378
21171;21;Chevigny-Saint-Sauveur;11123
21172;21;Chivres;304
21173;21;Chorey-les-Beaune;639
21174;21;Cirey;371
21175;21;Cirey-lès-Pontailler;193
21176;21;Civry-en-Montagne;123
21177;21;Clamerey;180
21178;21;Valforêt;306
21179;21;Clénay;898
21180;21;Cléry;153
21181;21;Clomot;141
21182;21;Collonges-lès-Bévy;95
21183;21;Collonges-et-Premières;1055
21184;21;Colombier;327
21185;21;Combertault;529
21186;21;Comblanchien;616
21187;21;Commarin;123
21188;21;Concoeur-et-corboin;#N/A
21189;21;Corberon;436
21190;21;Corcelles-les-Arts;442
21191;21;Corcelles-lès-Cîteaux;811
21192;21;Corcelles-les-Monts;625
21193;21;Corgengoux;366
21194;21;Corgoloin;936
21195;21;Cormot-Vauchignon;219
21196;21;Corpeau;977
21197;21;Corpoyer-la-Chapelle;32
21198;21;Corrombles;255
21199;21;Corsaint;160
21200;21;Couchey;1110
21201;21;Coulmier-le-Sec;247
21202;21;Courban;148
21203;21;Courcelles-Frémoy;122
21204;21;Courcelles-lès-Montbard;86
21205;21;Courcelles-lès-Semur;240
21206;21;Courchamp;148
21207;21;Courlon;79
21208;21;Courtivron;166
21209;21;Couternon;1912
21210;21;Créancey;526
21211;21;Crécey-sur-Tille;131
21212;21;Crépand;322
21213;21;Crimolois;#N/A
21214;21;Crugey;170
21215;21;Cuiserey;185
21216;21;Culètre;105
21217;21;Curley;133
21218;21;Curtil-Saint-Seine;116
21219;21;Curtil-Vergy;141
21220;21;Cussey-les-Forges;144
21221;21;Cussy-la-Colonne;40
21222;21;Cussy-le-Châtel;118
21223;21;Daix;1537
21224;21;Dampierre-en-Montagne;65
21225;21;Dampierre-et-Flée;131
21226;21;Darcey;343
21227;21;Darois;505
21228;21;Détain-et-Bruant;143
21229;21;Diancey;91
21230;21;Diénay;377
21231;21;Dijon;158002
21232;21;Dompierre-en-Morvan;203
21233;21;Drambon;200
21234;21;Drée;61
21235;21;Duesme;53
21236;21;Ebaty;253
21237;21;Echalot;95
21238;21;Echannay;132
21239;21;Echenon;781
21240;21;Echevannes;313
21241;21;Echevronne;292
21242;21;Echigey;298
21243;21;Ecutigny;73
21244;21;Eguilly;67
21245;21;Epagny;342
21246;21;Epernay-sous-Gevrey;182
21247;21;Epoisses;798
21248;21;Eringes;61
21249;21;Esbarres;677
21250;21;Essarois;86
21251;21;Essey;280
21252;21;Etais;79
21253;21;Etalante;138
21254;21;L'Etang-Vergy;208
21255;21;Etaules;2618
21256;21;Etevaux;314
21257;21;Etormay;68
21258;21;Etrochey;225
21259;21;Fain-lès-Montbard;287
21260;21;Fain-lès-Moutiers;152
21261;21;Fauverney;619
21262;21;Faverolles-lès-Lucey;30
21263;21;Fénay;1660
21264;21;Le Fête;43
21265;21;Fixin;750
21266;21;Flacey;192
21267;21;Flagey-Echézeaux;495
21268;21;Flagey-lès-Auxonne;190
21269;21;Flammerans;445
21270;21;Flavignerot;206
21271;21;Flavigny-sur-Ozerain;283
21272;21;Le Val-Larrey;267
21273;21;Fleurey-sur-Ouche;1402
21274;21;Foissy;165
21275;21;Foncegrive;133
21276;21;Fontaines-en-Duesmois;118
21277;21;Fontaine-Française;886
21278;21;Fontaine-lès-Dijon;8800
21279;21;Fontaines-les-Sèches;25
21280;21;Fontangy;133
21281;21;Fontenelle;281
21282;21;Forléans;101
21283;21;Fraignot-et-Vesvrotte;65
21284;21;Francheville;292
21285;21;Franxault;497
21286;21;Frénois;88
21287;21;Fresnes;159
21288;21;Frôlois;162
21289;21;Fussey;118
21290;21;Gemeaux;901
21291;21;Genay;365
21292;21;Genlis;5231
21293;21;Gergueil;118
21294;21;Gerland;433
21295;21;Gevrey-Chambertin;3048
21296;21;Gevrolles;177
21297;21;Gilly-lès-Cîteaux;720
21298;21;Gissey-le-Vieil;108
21299;21;Gissey-sous-Flavigny;88
21300;21;Gissey-sur-Ouche;354
21301;21;Glanon;267
21302;21;Gomméville;124
21303;21;Les Goulles;9
21304;21;Grancey-le-Château-Neuvelle;255
21305;21;Grancey-sur-Ource;196
21306;21;Grenant-lès-Sombernon;210
21307;21;Grésigny-Sainte-Reine;142
21308;21;Grignon;203
21309;21;Griselles;83
21310;21;Grosbois-en-Montagne;113
21311;21;Grosbois-lès-Tichey;73
21312;21;Gurgy-la-Ville;26
21313;21;Gurgy-le-Château;46
21314;21;Hauteroche;79
21315;21;Hauteville-lès-Dijon;1227
21316;21;Heuilley-sur-Saône;327
21317;21;Is-sur-Tille;4405
21318;21;Ivry-en-Montagne;#N/A
21319;21;Izeure;894
21320;21;Izier;790
21321;21;Jailly-les-Moulins;77
21322;21;Jallanges;313
21323;21;Jancigny;138
21324;21;Jeux-lès-Bard;51
21325;21;Jouey;183
21326;21;Jours-lès-Baigneux;73
21327;21;Val-Mont;255
21328;21;Juillenay;47
21329;21;Juilly;42
21330;21;Labergement-Foigney;373
21331;21;Labergement-lès-Auxonne;330
21332;21;Labergement-lès-Seurre;996
21333;21;Labruyère;228
21334;21;Lacanche;512
21335;21;Lacour-d'Arcenay;115
21336;21;Laignes;673
21337;21;Lamarche-sur-Saône;1350
21338;21;Lamargelle;163
21339;21;Lantenay;277
21340;21;Lanthes;250
21341;21;Lantilly;105
21342;21;Laperrière-sur-Saône;437
21343;21;Larrey;95
21344;21;Lechâtelet;216
21345;21;Léry;188
21346;21;Leuglay;299
21347;21;Levernois;337
21348;21;Licey-sur-Vingeanne;102
21349;21;Liernais;491
21350;21;Lignerolles;736
21351;21;Longchamp;1164
21352;21;Longeault-Pluvault;1137
21353;21;Longecourt-en-Plaine;1237
21354;21;Longecourt-lès-Culêtre;53
21355;21;Longvic;8545
21356;21;Losne;1596
21357;21;Louesme;113
21358;21;Lucenay-le-Duc;183
21359;21;Lucey;58
21360;21;Lusigny-sur-Ouche;116
21361;21;Lux;516
21362;21;Maconge;132
21363;21;Magnien;318
21364;21;Magny-Lambert;83
21365;21;Magny-la-Ville;79
21366;21;Magny-lès-Aubigny;214
21367;21;Magny-Montarlot;260
21368;21;Magny-lès-Villers;244
21369;21;Magny-Saint-Médard;316
21370;21;Magny-sur-Tille;902
21371;21;Les Maillys;808
21372;21;Maisey-le-Duc;83
21373;21;Mâlain;783
21374;21;Maligny;191
21375;21;Manlay;187
21376;21;Marandeuil;104
21377;21;Marcellois;47
21378;21;Marcenay;93
21379;21;Marcheseuil;160
21380;21;Marcigny-sous-Thil;56
21381;21;Marcilly-et-Dracy;92
21382;21;Marcilly-Ogny;192
21383;21;Marcilly-sur-Tille;1688
21384;21;Marey-lès-Fussey;56
21385;21;Marey-sur-Tille;325
21386;21;Marigny-le-CahouÃ«t;323
21387;21;Marigny-lès-Reullée;220
21388;21;Marliens;596
21389;21;Marmagne;1922
21390;21;Marsannay-la-Côte;5311
21391;21;Marsannay-le-Bois;843
21392;21;Martrois;60
21393;21;Massingy;153
21394;21;Massingy-lès-Semur;158
21395;21;Massingy-lès-Vitteaux;91
21396;21;Mauvilly;69
21397;21;Mavilly-Mandelot;179
21398;21;Maxilly-sur-Saône;361
21399;21;Meilly-sur-Rouvres;213
21400;21;Le Meix;48
21401;21;Meloisey;320
21402;21;Menesble;9
21403;21;Ménessaire;86
21404;21;Ménétreux-le-Pitois;420
21405;21;Merceuil;807
21406;21;Mesmont;90
21407;21;Messanges;236
21408;21;Messigny-et-Vantoux;1690
21409;21;Meuilley;462
21410;21;Meulson;30
21411;21;Meursanges;567
21412;21;Meursault;1408
21413;21;Millery;397
21414;21;Mimeure;315
21415;21;Minot;178
21416;21;Mirebeau-sur-Bèze;2008
21417;21;Missery;108
21418;21;Moitron;59
21419;21;Molesme;264
21420;21;Molinot;161
21421;21;Moloy;233
21422;21;Molphey;130
21423;21;Montagny-lès-Beaune;747
21424;21;Montagny-lès-Seurre;111
21425;21;Montbard;4848
21426;21;Montberthault;206
21427;21;Montceau-et-Echarnant;188
21428;21;Monthelie;166
21429;21;Montigny-Montfort;296
21430;21;Montigny-Saint-Barthélemy;85
21431;21;Montigny-sur-Armançon;147
21432;21;Montigny-sur-Aube;253
21433;21;Montigny-Mornay-Villeneuve-sur-Vingeanne;386
21434;21;Montlay-en-Auxois;192
21435;21;Montliot-et-Courcelles;301
21436;21;Montmain;156
21437;21;Montmançon;243
21438;21;Montmoyen;74
21439;21;Montoillot;88
21440;21;Montot;194
21441;21;Mont-Saint-Jean;74
21442;21;Morey-Saint-Denis;664
21443;21;Mornay;136
21444;21;Mosson;69
21445;21;La Motte-Ternant;144
21446;21;Moutiers-Saint-Jean;261
21447;21;Musigny;81
21448;21;Mussy-la-Fosse;87
21449;21;Nan-sous-Thil;182
21450;21;Nantoux;166
21451;21;Nesle-et-Massoult;76
21452;21;Neuilly-Crimolois;3036
21453;21;Neuvelle-lès-Grancey;#N/A
21454;21;Nicey;111
21455;21;Nod-sur-Seine;199
21456;21;Nogent-lès-Montbard;153
21457;21;Noidan;73
21458;21;Noiron-sous-Gevrey;1153
21459;21;Noiron-sur-Bèze;233
21460;21;Noiron-sur-Seine;65
21461;21;Nolay;1435
21462;21;Norges-la-Ville;948
21463;21;Normier;56
21464;21;Nuits-Saint-Georges;5362
21465;21;Obtrée;77
21466;21;Oigny;40
21467;21;Oisilly;128
21468;21;Orain;88
21469;21;Orgeux;459
21470;21;Origny;51
21471;21;Orret;15
21472;21;Orville;170
21473;21;Ouges;1604
21474;21;Pagny-la-Ville;415
21475;21;Pagny-le-Château;506
21476;21;Painblanc;163
21477;21;Panges;83
21478;21;Pasques;285
21479;21;Pellerey;90
21480;21;Pernand-Vergelesses;236
21481;21;Perrigny-lès-Dijon;2138
21482;21;Perrigny-sur-l'Ognon;635
21483;21;Pichanges;294
21484;21;Planay;65
21485;21;Plombières-lès-Dijon;2542
21486;21;Pluvault;#N/A
21487;21;Pluvet;411
21488;21;Poinçon-lès-Larrey;192
21489;21;Poiseul-la-Grange;55
21490;21;Poiseul-la-Ville-et-Laperrière;157
21491;21;Poiseul-lès-Saulx;69
21492;21;Pommard;454
21493;21;Poncey-lès-Athée;571
21494;21;Poncey-sur-l'Ignon;83
21495;21;Pont;155
21496;21;Pontailler-sur-Saône;1301
21497;21;Pont-et-Massène;173
21498;21;Posanges;49
21499;21;Pothières;203
21500;21;Pouillenay;551
21501;21;Pouilly-en-Auxois;1537
21502;21;Pouilly-sur-Saône;602
21503;21;Pouilly-sur-Vingeanne;132
21504;21;Prâlon;91
21505;21;Précy-sous-Thil;710
21506;21;Premeaux-Prissey;373
21507;21;Premières;#N/A
21508;21;Prenois;446
21509;21;Prissey;#N/A
21510;21;Prusly-sur-Ource;155
21511;21;Puits;128
21512;21;Puligny-Montrachet;383
21513;21;Quemigny-Poisot;#N/A
21514;21;Quemigny-sur-Seine;102
21515;21;Quetigny;9099
21516;21;Quincerot;77
21517;21;Quincey;507
21518;21;Quincy-le-Vicomte;204
21519;21;Recey-sur-Ource;351
21520;21;Remilly-en-Montagne;151
21521;21;Remilly-sur-Tille;892
21522;21;Renève;447
21523;21;Reulle-Vergy;150
21524;21;Riel-les-Eaux;92
21525;21;La Roche-en-Brenil;889
21526;21;Rochefort-sur-Brévon;41
21527;21;La Rochepot;285
21528;21;La Roche-Vanneau;141
21529;21;Roilly;49
21530;21;Rougemont;149
21531;21;Rouvray;484
21532;21;Rouvres-en-Plaine;1155
21533;21;Rouvres-sous-Meilly;87
21534;21;Ruffey-lès-Beaune;731
21535;21;Ruffey-lès-Echirey;1328
21536;21;Sacquenay;291
21537;21;Saffres;115
21538;21;Saint-Andeux;118
21539;21;Saint-Anthot;56
21540;21;Saint-Apollinaire;178
21541;21;Saint-Aubin;287
21542;21;Saint-Bernard;1463
21543;21;Saint-Broing-les-Moines;193
21544;21;Sainte-Colombe-en-Auxois;58
21545;21;Sainte-Colombe-sur-Seine;929
21546;21;Saint-Didier;207
21547;21;Saint-Euphrône;199
21548;21;Saint-Germain-de-Modéon;182
21549;21;Saint-Germain-le-Rocheux;82
21550;21;Saint-Germain-lès-Senailly;131
21551;21;Saint-Germain-Source-Seine;#N/A
21552;21;Saint-Hélier;36
21553;21;Saint-Jean-de-BÅ“uf;109
21554;21;Saint-Jean-de-Losne;1063
21555;21;Saint-Julien;1500
21556;21;Saint-Léger-Triey;243
21557;21;Saint-Marc-sur-Seine;109
21558;21;Sainte-Marie-la-Blanche;900
21559;21;Sainte-Marie-sur-Ouche;692
21560;21;Saint-Martin-de-la-Mer;300
21561;21;Saint-Martin-du-Mont;1871
21562;21;Saint-Maurice-sur-Vingeanne;198
21563;21;Saint-Mesmin;886
21564;21;Saint-Nicolas-lès-Cîteaux;407
21565;21;Saint-Philibert;508
21566;21;Saint-Pierre-en-Vaux;142
21567;21;Saint-Prix-lès-Arnay;215
21568;21;Saint-Rémy;985
21569;21;Saint-Romain;508
21570;21;Sainte-Sabine;169
21571;21;Saint-Sauveur;516
21572;21;Saint-Seine-en-Bâche;399
21573;21;Saint-Seine-l'Abbaye;372
21574;21;Saint-Seine-sur-Vingeanne;386
21575;21;Saint-Symphorien-sur-Saône;344
21576;21;Saint-Thibault;550
21577;21;Saint-Usage;73
21578;21;Saint-Victor-sur-Ouche;322
21579;21;Salives;208
21580;21;Salmaise;135
21581;21;Samerey;145
21582;21;Santenay;908
21583;21;Santosse;55
21584;21;Saulieu;2372
21585;21;Saulon-la-Chapelle;969
21586;21;Saulon-la-Rue;718
21587;21;Saulx-le-Duc;246
21588;21;Saussey;68
21589;21;Saussy;102
21590;21;Savigny-lès-Beaune;1288
21591;21;Savigny-le-Sec;861
21592;21;Savigny-sous-Mâlain;228
21593;21;Savilly;79
21594;21;Savoisy;193
21595;21;Savolles;163
21596;21;Savouges;385
21597;21;Segrois;53
21598;21;Seigny;174
21599;21;Selongey;2407
21600;21;Semarey;124
21601;21;Semezanges;96
21602;21;Semond;26
21603;21;Semur-en-Auxois;4120
21604;21;Senailly;140
21605;21;Sennecey-lès-Dijon;1966
21606;21;Ladoix-Serrigny;1809
21607;21;Seurre;2310
21608;21;Sincey-lès-Rouvray;98
21609;21;Soirans;497
21610;21;Soissons-sur-Nacey;362
21611;21;Sombernon;915
21612;21;Souhey;87
21613;21;Soussey-sur-Brionne;157
21614;21;Spoy;161
21615;21;Sussey;241
21616;21;Tailly;174
21617;21;Talant;11713
21618;21;Talmay;579
21619;21;Tanay;218
21620;21;Tarsul;159
21621;21;Tart-l'Abbaye;#N/A
21622;21;Tart-le-Bas;255
21623;21;Tart;1578
21624;21;Tellecey;141
21625;21;Ternant;374
21626;21;Terrefondrée;60
21627;21;Thenissey;95
21628;21;Thoires;65
21629;21;Thoisy-la-Berchère;305
21630;21;Thoisy-le-Désert;213
21631;21;Thomirey;54
21632;21;Thorey-en-Plaine;1040
21633;21;Thorey-sous-Charny;188
21634;21;Thorey-sur-Ouche;137
21635;21;Thoste;104
21636;21;Thury;254
21637;21;Tichey;213
21638;21;Til-Châtel;1138
21639;21;Tillenay;746
21640;21;Torcy-et-Pouligny;215
21641;21;Touillon;457
21642;21;Toutry;423
21643;21;Tréclun;445
21644;21;Trochères;170
21645;21;Trouhans;598
21646;21;Trouhaut;123
21647;21;Trugny;119
21648;21;Turcey;175
21649;21;Uncey-le-Franc;53
21650;21;Urcy;149
21651;21;Val-Suzon;202
21652;21;Vandenesse-en-Auxois;297
21653;21;Vannaire;51
21654;21;Vantoux-lès-Dijon;#N/A
21655;21;Vanvey;232
21656;21;Varanges;697
21657;21;Varois-et-Chaignot;1944
21658;21;Vauchignon;#N/A
21659;21;Vaux-Saules;168
21660;21;Veilly;49
21661;21;Velars-sur-Ouche;1744
21662;21;Velogny;33
21663;21;Venarey-les-Laumes;2846
21664;21;Verdonnet;82
21665;21;Vernois-lès-Vesvres;170
21666;21;Vernot;94
21667;21;Véronnes;399
21668;21;Véronnes-les-Petites;#N/A
21669;21;Verrey-sous-Drée;81
21670;21;Verrey-sous-Salmaise;281
21671;21;Vertault;52
21672;21;Vesvres;28
21673;21;Veuvey-sur-Ouche;215
21674;21;Veuxhaulles-sur-Aube;201
21675;21;Vianges;39
21676;21;Vic-de-Chassenay;215
21677;21;Vic-des-Prés;116
21678;21;Vic-sous-Thil;185
21679;21;Vieilmoulin;129
21680;21;Vielverge;504
21681;21;Vieux-Château;86
21682;21;Viévigne;269
21683;21;Viévy;356
21684;21;Vignoles;951
21685;21;Villaines-en-Duesmois;252
21686;21;Villaines-les-Prévôtes;144
21687;21;Villargoix;139
21688;21;Villars-Fontaine;113
21689;21;Villars-et-Villenotte;168
21690;21;Villeberny;92
21691;21;Villebichot;396
21692;21;Villecomte;252
21693;21;Villedieu;562
21694;21;Villeferry;26
21695;21;La Villeneuve-les-Convers;60
21696;21;Villeneuve-sous-Charigny;96
21697;21;La Villeneuve-sur-Vingeanne;#N/A
21698;21;Villers-la-Faye;385
21699;21;Villers-les-Pots;1167
21700;21;Villers-Patras;86
21701;21;Villers-Rotin;126
21702;21;Villey-sur-Tille;266
21703;21;Villiers-en-Morvan;48
21704;21;Villiers-le-Duc;100
21705;21;Villotte-Saint-Seine;77
21706;21;Villotte-sur-Ource;104
21707;21;Villy-en-Auxois;217
21708;21;Villy-le-Moutier;331
21709;21;Viserny;178
21710;21;Vitteaux;1064
21711;21;Vix;102
21712;21;Volnay;233
21713;21;Vonges;342
21714;21;Vosne-Romanée;339
21715;21;Voudenay;192
21716;21;Vougeot;171
21717;21;Voulaines-les-Templiers;276
22001;22;Allineuc;599
22002;22;Andel;1144
22003;22;Aucaleuc;928
22004;22;Bégard;4809
