Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","070","Bosnia and Herzegovina","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","7494.191221","E","Estimated value",""
"MK","Macro Indicators","072","Botswana","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","7274.228494","E","Estimated value",""
"MK","Macro Indicators","076","Brazil","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","8697.969652","E","Estimated value",""
"MK","Macro Indicators","092","British Virgin Islands","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","51785.564438","E","Estimated value",""
"MK","Macro Indicators","096","Brunei Darussalam","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","37152.466238","E","Estimated value",""
"MK","Macro Indicators","100","Bulgaria","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","13128.422025","E","Estimated value",""
"MK","Macro Indicators","854","Burkina Faso","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","832.884266","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","326.0291","E","Estimated value",""
"MK","Macro Indicators","132","Cabo Verde","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3612.344663","E","Estimated value",""
"MK","Macro Indicators","116","Cambodia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1767.240069","E","Estimated value",""
"MK","Macro Indicators","120","Cameroon","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1589.507513","E","Estimated value",""
"MK","Macro Indicators","124","Canada","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","55280.660205","E","Estimated value",""
"MK","Macro Indicators","136","Cayman Islands","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","88699.366483","E","Estimated value",""
"MK","Macro Indicators","140","Central African Republic","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","427.265081","E","Estimated value",""
"MK","Macro Indicators","148","Chad","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","998.511706","E","Estimated value",""
"MK","Macro Indicators","152","Chile","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","15354.906655","E","Estimated value",""
"MK","Macro Indicators","159","China","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","12731.629527","E","Estimated value",""
"MK","Macro Indicators","344","China, Hong Kong SAR","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","48084.025829","E","Estimated value",""
"MK","Macro Indicators","446","China, Macao SAR","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","31387.932591","E","Estimated value",""
"MK","Macro Indicators","156","China, mainland","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","12536.860571","E","Estimated value",""
"MK","Macro Indicators","170","Colombia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","6544.880517","E","Estimated value",""
"MK","Macro Indicators","174","Comoros","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1535.736229","E","Estimated value",""
"MK","Macro Indicators","178","Congo","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","2351.726196","E","Estimated value",""
"MK","Macro Indicators","184","Cook Islands","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","17874.855232","E","Estimated value",""
"MK","Macro Indicators","188","Costa Rica","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","13130.588229","E","Estimated value",""
"MK","Macro Indicators","384","Côte d'Ivoire","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","2415.562268","E","Estimated value",""
"MK","Macro Indicators","191","Croatia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","17595.713151","E","Estimated value",""
"MK","Macro Indicators","192","Cuba","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","12081.666565","E","Estimated value",""
"MK","Macro Indicators","531","Curaçao","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","14087.060948","E","Estimated value",""
"MK","Macro Indicators","196","Cyprus","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","22724.236728","E","Estimated value",""
"MK","Macro Indicators","203","Czechia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","27721.570361","E","Estimated value",""
"MK","Macro Indicators","408","Democratic People's Republic of Korea","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","654.510035","E","Estimated value",""
"MK","Macro Indicators","180","Democratic Republic of the Congo","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","601.786086","E","Estimated value",""
"MK","Macro Indicators","208","Denmark","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","67219.714763","E","Estimated value",""
"MK","Macro Indicators","262","Djibouti","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3442.194724","E","Estimated value",""
"MK","Macro Indicators","212","Dominica","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","8307.684331","E","Estimated value",""
"MK","Macro Indicators","214","Dominican Republic","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","10111.247239","E","Estimated value",""
"MK","Macro Indicators","218","Ecuador","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","6391.282484","E","Estimated value",""
"MK","Macro Indicators","818","Egypt","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3687.778269","E","Estimated value",""
"MK","Macro Indicators","222","El Salvador","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","5002.965564","E","Estimated value",""
"MK","Macro Indicators","226","Equatorial Guinea","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","7146.288622","E","Estimated value",""
"MK","Macro Indicators","232","Eritrea","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","646.84563","E","Estimated value",""
"MK","Macro Indicators","233","Estonia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","28732.301324","E","Estimated value",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","4025.319781","E","Estimated value",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","964.353854","E","Estimated value",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","5316.658385","E","Estimated value",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","50840.133124","E","Estimated value",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","43061.280029","E","Estimated value",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","17894.351103","E","Estimated value",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","8079.903803","E","Estimated value",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","813.47612","E","Estimated value",""
"MK","Macro Indicators","268","Georgia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","6594.9254","E","Estimated value",""
"MK","Macro Indicators","276","Germany","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","48844.9011","E","Estimated value",""
"MK","Macro Indicators","288","Ghana","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","2221.731578","E","Estimated value",""
"MK","Macro Indicators","300","Greece","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","21094.509794","E","Estimated value",""
"MK","Macro Indicators","304","Greenland","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","53683.907297","E","Estimated value",""
"MK","Macro Indicators","308","Grenada","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","9949.195907","E","Estimated value",""
"MK","Macro Indicators","320","Guatemala","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","5319.975101","E","Estimated value",""
"MK","Macro Indicators","324","Guinea","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1526.353968","E","Estimated value",""
"MK","Macro Indicators","624","Guinea-Bissau","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","740.149586","E","Estimated value",""
"MK","Macro Indicators","328","Guyana","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","18989.792366","E","Estimated value",""
"MK","Macro Indicators","332","Haiti","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1623.775925","E","Estimated value",""
"MK","Macro Indicators","340","Honduras","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3040.17308","E","Estimated value",""
"MK","Macro Indicators","348","Hungary","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","17895.436432","E","Estimated value",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","74808.156073","E","Estimated value",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","2462.219712","E","Estimated value",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","4786.334857","E","Estimated value",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","7269.016547","E","Estimated value",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","5831.781516","E","Estimated value",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","105362.011898","E","Estimated value",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","56937.919073","E","Estimated value",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","33946.331887","E","Estimated value",""
"MK","Macro Indicators","388","Jamaica","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","6047.215346","E","Estimated value",""
"MK","Macro Indicators","392","Japan","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","33694.461308","E","Estimated value",""
"MK","Macro Indicators","400","Jordan","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","4216.373241","E","Estimated value",""
"MK","Macro Indicators","398","Kazakhstan","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","11137.272375","E","Estimated value",""
"MK","Macro Indicators","404","Kenya","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","2111.613605","E","Estimated value",""
"MK","Macro Indicators","296","Kiribati","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1700.804611","E","Estimated value",""
"MK","Macro Indicators","414","Kuwait","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","43184.345739","E","Estimated value",""
"MK","Macro Indicators","417","Kyrgyzstan","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1648.509486","E","Estimated value",""
"MK","Macro Indicators","418","Lao People's Democratic Republic","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","2115.804091","E","Estimated value",""
"MK","Macro Indicators","428","Latvia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","22309.251057","E","Estimated value",""
"MK","Macro Indicators","422","Lebanon","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","7450.129074","E","Estimated value",""
"MK","Macro Indicators","426","Lesotho","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1107.395353","E","Estimated value",""
"MK","Macro Indicators","430","Liberia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","525.719321","E","Estimated value",""
"MK","Macro Indicators","434","Libya","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","6582.322677","E","Estimated value",""
"MK","Macro Indicators","438","Liechtenstein","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","162852.138465","E","Estimated value",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","25587.250586","E","Estimated value",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","127045.922324","E","Estimated value",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","501.393492","E","Estimated value",""
"MK","Macro Indicators","454","Malawi","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","622.480941","E","Estimated value",""
"MK","Macro Indicators","458","Malaysia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","11962.959845","E","Estimated value",""
"MK","Macro Indicators","462","Maldives","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","11817.566859","E","Estimated value",""
"MK","Macro Indicators","466","Mali","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","826.72012","E","Estimated value",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","33270.157118","E","Estimated value",""
"MK","Macro Indicators","584","Marshall Islands","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","6661.44665","E","Estimated value",""
"MK","Macro Indicators","478","Mauritania","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","2190.700206","E","Estimated value",""
"MK","Macro Indicators","480","Mauritius","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","9968.023584","E","Estimated value",""
"MK","Macro Indicators","484","Mexico","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","11091.30543","E","Estimated value",""
"MK","Macro Indicators","583","Micronesia (Federated States of)","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3742.438806","E","Estimated value",""
"MK","Macro Indicators","492","Monaco","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","219959.272326","E","Estimated value",""
"MK","Macro Indicators","496","Mongolia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","4892.240881","E","Estimated value",""
"MK","Macro Indicators","499","Montenegro","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","9634.471261","E","Estimated value",""
"MK","Macro Indicators","500","Montserrat","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","16756.750809","E","Estimated value",""
"MK","Macro Indicators","504","Morocco","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3582.190497","E","Estimated value",""
"MK","Macro Indicators","508","Mozambique","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","541.454467","E","Estimated value",""
"MK","Macro Indicators","104","Myanmar","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","985.623457","E","Estimated value",""
"MK","Macro Indicators","516","Namibia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","4828.445587","E","Estimated value",""
"MK","Macro Indicators","520","Nauru","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","12052.690481","E","Estimated value",""
"MK","Macro Indicators","524","Nepal","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1267.708165","E","Estimated value",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","56487.151573","E","Estimated value",""
"MK","Macro Indicators","540","New Caledonia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","32138.056074","E","Estimated value",""
"MK","Macro Indicators","554","New Zealand","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","46728.286521","E","Estimated value",""
"MK","Macro Indicators","558","Nicaragua","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","2234.246245","E","Estimated value",""
"MK","Macro Indicators","562","Niger","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","533.02876","E","Estimated value",""
"MK","Macro Indicators","566","Nigeria","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","2173.77085","E","Estimated value",""
"MK","Macro Indicators","807","North Macedonia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","6506.623314","E","Estimated value",""
"MK","Macro Indicators","578","Norway","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","104829.249495","E","Estimated value",""
"MK","Macro Indicators","512","Oman","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","25056.79489","E","Estimated value",""
"MK","Macro Indicators","586","Pakistan","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1385.759881","E","Estimated value",""
"MK","Macro Indicators","585","Palau","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","12461.921905","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3625.798174","E","Estimated value",""
"MK","Macro Indicators","591","Panama","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","16378.675822","E","Estimated value",""
"MK","Macro Indicators","598","Papua New Guinea","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3052.738945","E","Estimated value",""
"MK","Macro Indicators","600","Paraguay","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","6231.216407","E","Estimated value",""
"MK","Macro Indicators","604","Peru","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","7110.99725","E","Estimated value",""
"MK","Macro Indicators","608","Philippines","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3498.501447","E","Estimated value",""
"MK","Macro Indicators","616","Poland","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","17266.078791","E","Estimated value",""
"MK","Macro Indicators","620","Portugal","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","24499.225647","E","Estimated value",""
"MK","Macro Indicators","630","Puerto Rico","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","34928.597789","E","Estimated value",""
"MK","Macro Indicators","634","Qatar","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","87994.20714","E","Estimated value",""
"MK","Macro Indicators","410","Republic of Korea","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","32137.78842","E","Estimated value",""
"MK","Macro Indicators","498","Republic of Moldova","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","4402.135129","E","Estimated value",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","15253.370536","E","Estimated value",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","14992.028892","E","Estimated value",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","967.60682","E","Estimated value",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","20176.747577","E","Estimated value",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","11981.441095","E","Estimated value",""
"MK","Macro Indicators","670","Saint Vincent and the Grenadines","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","9212.557135","E","Estimated value",""
"MK","Macro Indicators","882","Samoa","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3663.591735","E","Estimated value",""
"MK","Macro Indicators","674","San Marino","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","50089.12656","E","Estimated value",""
"MK","Macro Indicators","678","Sao Tome and Principe","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","2516.321521","E","Estimated value",""
"MK","Macro Indicators","682","Saudi Arabia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","29208.272765","E","Estimated value",""
"MK","Macro Indicators","686","Senegal","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1601.984928","E","Estimated value",""
"MK","Macro Indicators","688","Serbia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","8791.654057","E","Estimated value",""
"MK","Macro Indicators","690","Seychelles","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","14828.273675","E","Estimated value",""
"MK","Macro Indicators","694","Sierra Leone","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","461.361107","E","Estimated value",""
"MK","Macro Indicators","702","Singapore","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","73173.847025","E","Estimated value",""
"MK","Macro Indicators","534","Sint Maarten (Dutch part)","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","29646.016351","E","Estimated value",""
"MK","Macro Indicators","703","Slovakia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","20093.464647","E","Estimated value",""
"MK","Macro Indicators","705","Slovenia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","29302.990227","E","Estimated value",""
"MK","Macro Indicators","090","Solomon Islands","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","2275.668407","E","Estimated value",""
"MK","Macro Indicators","706","Somalia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","475.865203","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","6776.480077","E","Estimated value",""
"MK","Macro Indicators","724","Spain","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","29384.977491","E","Estimated value",""
"MK","Macro Indicators","144","Sri Lanka","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3358.823324","E","Estimated value",""
"MK","Macro Indicators","729","Sudan","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1154.879913","E","Estimated value",""
"MK","Macro Indicators","740","Suriname","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","5858.28606","E","Estimated value",""
"MK","Macro Indicators","752","Sweden","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","55438.698802","E","Estimated value",""
"MK","Macro Indicators","756","Switzerland","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","93821.101839","E","Estimated value",""
"MK","Macro Indicators","760","Syrian Arab Republic","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","788.852499","E","Estimated value",""
"MK","Macro Indicators","762","Tajikistan","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1031.603054","E","Estimated value",""
"MK","Macro Indicators","764","Thailand","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","6914.455538","E","Estimated value",""
"MK","Macro Indicators","626","Timor-Leste","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","1305.260977","E","Estimated value",""
"MK","Macro Indicators","768","Togo","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","899.218871","E","Estimated value",""
"MK","Macro Indicators","776","Tonga","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","4570.708643","E","Estimated value",""
"MK","Macro Indicators","780","Trinidad and Tobago","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","18222.260326","E","Estimated value",""
"MK","Macro Indicators","788","Tunisia","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3776.667779","E","Estimated value",""
"MK","Macro Indicators","792","Türkiye","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","10625.625665","E","Estimated value",""
"MK","Macro Indicators","795","Turkmenistan","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","12129.651659","E","Estimated value",""
"MK","Macro Indicators","796","Turks and Caicos Islands","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","22496.642389","E","Estimated value",""
"MK","Macro Indicators","798","Tuvalu","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","5332.667541","E","Estimated value",""
"MK","Macro Indicators","800","Uganda","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","963.028536","E","Estimated value",""
